Country Name,Country Code,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
欧洲与中亚地区 (IBRD与IDA),TEC,,,,,,,,,,,,,,,,,,,,4408.51478,4261.214037,3962.297944,3695.233057,3417.469492,3376.657361,3324.489446,3267.735231,3222.771843,3246.152276,3344.22994,3385.398605,3402.812544,3525.716587,3626.473177,3712.117242,3894.876207,4005.16499,4076.929476,3866.56199,4076.790627,4173.396266,4234.59054,4203.487676,4231.201774,,,,,,
多哥,TGO,64.05367332,61.3994264,55.57137796,71.71287692,74.25996214,69.79318494,106.0174218,119.9397739,76.4371798,62.84835354,67.20449225,74.08377915,67.06354188,76.41267941,77.46702502,76.7163043,80.93928747,81.0628967,86.17486103,90.87753788,84.90814647,94.27502254,69.99178962,78.14367516,100.7975547,104.166475,105.6633552,106.423144,113.1691439,95.2399132,98.96157506,96.20861106,102.9897222,107.3563811,109.4153709,108.4526993,102.3586404,104.8752699,124.1433151,124.1109405,134.7799002,144.3796672,144.3623691,154.6652373,,,,,,
泰国,THA,120.3268,140.2508242,161.4807684,165.7846153,183.8572876,206.767277,233.6175891,261.7307497,278.6963854,290.5784916,299.0712981,320.5098988,349.0458649,380.7818671,405.886178,435.0123504,483.540242,538.5166962,614.9482908,709.5523344,792.0853181,893.3763067,1008.523243,1106.338781,1247.711514,1380.05551,1410.120153,1359.078672,1358.345807,1448.072733,1504.756356,1617.566211,1713.620882,1827.239731,1914.801243,2005.256141,2080.246394,2105.440202,2101.146287,2307.804541,2283.748548,2443.615127,2514.758377,2538.795713,,,,,,
塔吉克斯坦,TJK,,,,,,,,,,,,,,,,,,,,3358.560706,3200.178646,2990.282581,2569.673773,2522.552155,2405.111291,2327.153681,2046.341071,2086.141691,2187.701808,2161.56513,2143.226805,2140.547306,2138.636867,2160.185435,2149.553166,2137.783691,2073.154518,1947.038554,1911.130205,1893.217536,1811.235768,1761.0521,1692.725684,1499.485994,,,,,,
土库曼斯坦,TKM,,,,,,,,,,,,,,,,,,,,2282.858367,2198.360176,1998.285572,2062.935747,1668.97321,1562.32139,1438.888522,1171.493356,1554.103488,1411.511928,1692.15753,1782.831922,1776.348813,1746.227033,1913.723616,2051.674865,2115.542376,2254.349052,2316.560857,2353.456592,2382.051777,2412.024872,2428.858829,2540.820844,2678.765474,,,,,,
拉丁美洲与加勒比海地区 (IBRD与IDA),TLA,500.9002672,532.6182623,568.0079768,605.0721789,625.967231,668.7943847,719.4031166,770.0824046,838.5399938,891.1483574,910.2766109,927.8981182,962.3991088,1022.425137,1058.677308,1098.985891,1128.738056,1163.891086,1174.707763,1174.468142,1216.995211,1238.148083,1271.631927,1312.592899,1356.471884,1398.184095,1462.009068,1522.185456,1547.904473,1608.559824,1575.254501,1601.012307,1676.432852,1711.864667,1766.517369,1813.252015,1874.226779,1928.166818,1907.607403,2000.345291,2091.62072,2144.534073,2165.503985,2170.572385,,,,,,
中东与北非地区 (IBRD与IDA),TMN,199.101352,213.8090147,239.8983465,262.018897,286.7840291,316.0434226,343.6941771,370.1200277,414.5508199,436.1248802,455.8988611,507.1595348,558.7632992,591.226761,606.1981113,643.135038,669.0128112,682.6614661,702.4907333,730.7511293,741.1941272,789.1553477,807.5805634,833.6430148,855.8892383,902.1430262,933.0014643,976.9886562,1016.796023,1055.086789,1105.414899,1166.674714,1213.642364,1283.536489,1310.755193,1387.051816,1423.195764,1460.940156,1496.507053,1626.69688,1654.070731,1643.723407,1677.510835,1702.878547,,,,,,
南亚 (IBRD与IDA),TSA,87.19643718,89.16803446,90.7902772,94.20687418,103.013156,110.4102417,112.4183008,121.4373321,122.9574703,127.2122885,136.7019125,143.0996492,150.547984,165.8621341,175.5635012,188.8729946,199.9338359,218.3267379,233.1650472,246.246432,262.9792469,278.0514971,291.5158221,309.1766791,324.840095,325.8801032,338.7317574,345.4845348,352.3332582,356.2422643,357.8409796,372.3167439,391.0098391,412.9601607,430.6716503,466.8476399,492.3447794,503.4397452,535.6271287,570.9088741,615.5718506,637.2246916,673.9032694,705.3221659,,,,,,
撒哈拉以南非洲地区 (IBRD与IDA),TSS,321.2093847,344.4714276,362.0695331,378.6423349,394.1056175,409.3644603,415.2738829,424.9416913,448.9849331,471.4689934,483.6832825,496.8777658,490.7682081,503.9766584,522.6552692,534.8631086,532.2817158,537.6014745,538.7415749,529.4383299,518.7307939,499.5561682,498.5653702,498.2834495,506.2780363,553.449443,560.0994188,531.1904568,520.1000241,514.1689874,492.9093135,513.7600429,512.8661267,520.8081821,525.1737159,530.0320993,539.6807214,516.2286617,493.503632,508.1928342,512.3698663,497.475707,492.3620841,487.3282404,,,,,,
特立尼达和多巴哥,TTO,1036.878775,1146.533132,1125.247707,1156.070524,1134.594345,1264.261968,1399.139731,1477.846539,1735.844678,1876.020403,2074.442165,2407.102022,2552.564822,2602.41039,2583.10718,2781.012387,2914.11197,2621.766391,2519.66842,2684.418661,2649.889188,2847.936217,2816.00669,2889.893536,3103.173338,3253.158729,3640.944312,3765.557395,3812.720197,3993.184754,4101.831748,4083.901629,4771.869576,4698.80592,5143.860726,5309.576892,5672.360426,5711.138279,5717.223059,6189.08793,6383.122034,6612.810396,6848.596595,7092.958644,,,,,,
突尼斯,TUN,155.1304119,175.0030947,191.520663,205.3886311,214.7814921,239.1781397,273.1438297,302.4673614,354.3851988,402.7273127,422.6685912,409.7606713,448.443292,461.0900927,506.3038997,529.007347,552.8045187,584.4930665,603.5822139,631.6037993,643.2244709,677.513146,699.0730035,751.2336199,760.6241918,770.8796542,810.3143771,852.0628375,931.9102225,976.4793121,1035.336737,1066.125189,993.5364327,1034.595129,1083.53028,1107.613596,1151.024932,1188.927857,1274.120625,1364.989711,1323.046858,1408.869721,1425.917349,1454.643076,,,,,,
土耳其,TUR,246.3004334,276.4076366,297.3394048,312.4553854,358.5790848,420.5818521,461.6830328,479.5196991,488.5327951,495.543339,519.2003781,543.3520192,555.4083861,613.6655244,659.7477816,698.7036608,771.1601335,809.1825982,874.746773,929.6989167,965.3068133,1044.360552,1115.194234,1145.50345,1227.32695,1328.351492,1439.975117,1520.096351,1556.334251,1652.746301,1612.99863,1667.363646,1771.827199,1891.84063,2013.888512,2179.071457,2347.637934,2422.711768,2314.690768,2491.628575,2695.073941,2769.043584,2755.623957,2847.223893,,,,,,
坦桑尼亚,TZA,30.34706304,32.15893166,33.75324472,33.98546215,34.43450733,35.08202268,35.13707185,34.47532909,36.93768973,36.89666071,37.86475619,35.84589752,34.01402341,34.6491181,36.37826163,40.76912913,41.18198747,44.82314439,47.14943758,51.69845493,54.80376281,53.44716801,48.73202778,49.66545454,57.67454611,61.29181265,55.81406741,60.83159293,56.42208123,59.10592968,62.90378347,68.28963749,68.1384536,79.80253274,79.60921421,65.36250806,81.78181408,86.34789591,72.43377243,96.62536859,87.337258,97.80453473,100.2410488,103.681778,,,,,,
乌克兰,UKR,,,,,,,,,,,,,,,,,,,,4787.537049,4643.263046,4313.523961,3953.280234,3475.137419,3348.895808,3060.335541,2958.556842,2839.453978,2792.104521,2778.400252,2791.765305,2844.812724,2997.974461,3151.145969,3246.034284,3399.519695,3528.92445,3534.357992,3227.953261,3549.844551,3662.444428,3640.553483,3600.225704,3418.569317,,,,,,
中高等收入国家,UMC,300.5379147,322.9295529,346.2824647,358.7463537,390.566674,414.2119741,444.8418812,481.7980075,518.0402902,547.8690099,560.2013675,582.2597033,607.0987187,646.3642334,677.1200219,714.8823114,748.3325804,785.3043777,810.6010681,1373.177416,1375.952356,1361.020704,1359.172256,1364.453429,1397.907122,1445.216013,1471.744114,1483.81424,1516.814438,1598.852069,1640.790066,1726.059809,1869.298469,2014.95792,2151.592693,2344.729273,2544.835608,2633.12186,2696.419515,2951.720767,3184.031612,3300.257606,3470.164296,3566.252931,,,,,,
乌拉圭,URY,732.0059767,695.7395786,705.1456498,702.8800377,762.1444916,806.3009019,846.7047818,918.7251628,934.1492145,1003.982659,1037.270874,1037.966696,1039.001052,1041.356838,1071.552263,1106.362956,1159.503551,1253.293725,1206.370647,1244.533859,1344.974881,1366.002855,1454.810252,1486.653698,1578.339317,1636.086658,1732.026404,1807.324282,1915.353816,2031.186836,2001.220278,1998.76971,1885.571362,1930.461245,2001.927269,2224.692767,2419.146918,2594.43911,2670.10899,2815.787821,2822.264425,2946.455656,3001.384301,3085.189883,,,,,,
美国,USA,7517.304646,8076.409269,8573.194154,8449.928456,8522.394003,8968.775655,9337.724018,9560.54541,9700.695386,9862.365497,9976.693715,9544.460943,9742.005714,10282.37464,10414.2079,10424.4273,10886.85826,11298.33251,11531.93231,11713.3317,12134.17213,12014.95825,12261.52378,12455.16217,12659.60763,12854.29891,12889.83228,13154.76303,13281.86998,13671.05202,13046.61415,13296.1823,13307.49201,13388.58971,13704.57705,13583.26696,13657.45283,13663.42797,12913.71469,13394.90276,13245.88193,12964.18794,13004.02357,12993.96558,,,,,,
乌兹别克斯坦,UZB,,,,,,,,,,,,,,,,,,,,2383.227694,2324.980909,2128.350972,2018.229879,1924.476024,1844.195743,1827.771798,1815.819496,1779.884412,1745.953072,1780.457924,1769.396081,1775.809844,1764.456256,1765.480285,1717.201055,1755.759629,1664.061337,1652.65101,1643.149881,1653.467496,1631.526207,1610.807906,1637.194477,1645.441629,,,,,,
委内瑞拉玻利瓦尔共和国,VEN,1050.830107,1109.467456,1161.822554,1217.684014,1229.916712,1292.494001,1400.420513,1542.598167,1835.725703,2019.283106,2253.703997,2076.157619,2230.354225,2355.554873,2336.78626,2335.527797,2449.989258,2613.636667,2496.859881,2477.656497,2549.522266,2689.309414,2697.686148,2665.759795,2651.578556,2672.962367,2700.266835,2670.151409,2602.250605,2667.60922,2732.399296,2758.560847,2664.722994,2796.712523,2886.490448,2999.308385,3019.16488,3125.254764,3090.969608,3195.681623,3256.626059,3304.402836,3299.011056,2719.138349,,,,,,
越南,VNM,40.32907808,37.67414743,39.33179128,33.88759734,38.87664956,46.3189138,53.2626405,54.04258868,52.88593141,53.97753551,54.32002317,56.71106552,56.06346687,64.96101272,68.00036495,71.00218338,77.68990016,84.68924162,91.64506131,95.25090546,98.78025183,101.8431824,112.0603802,129.3121825,153.1027802,179.8373442,202.8957383,232.962096,253.3027061,286.6209761,326.531876,377.5584015,433.1990914,483.9590142,569.9568505,645.2089812,728.0882694,802.5539431,906.1541067,1022.43262,1102.807176,1206.31043,1276.856078,1423.69991,,,,,,
世界,WLD,1200.154486,1273.754348,1347.45688,1347.200622,1356.354212,1427.322724,1473.259414,1525.389569,1570.248403,1587.301082,1596.719501,1571.300234,1608.580679,1680.20777,1719.365456,1743.534473,1803.958103,1860.121011,1897.466547,2127.911075,2153.496944,2134.309035,2140.19312,2163.199,2200.633249,2239.651907,2262.409021,2284.670692,2317.32728,2386.825244,2380.437408,2435.218364,2500.618817,2578.501046,2656.330739,2732.640247,2822.327116,2843.608543,2794.202268,2958.343199,3023.23295,3047.755531,3106.981734,3128.298712,,,,,,
也门共和国,YEM,33.2254064,33.64330554,31.68836371,36.19907864,37.87935176,43.19782134,44.15858532,48.55569075,51.37098601,63.3349463,65.96286036,76.68348045,78.13413432,84.22809402,85.97841451,97.77588038,100.852118,110.4291323,108.3188811,125.6192684,133.3102804,134.2426219,136.5695175,122.4679609,128.0064329,123.4059207,137.0208059,133.8576924,132.3195571,142.7416776,147.390647,155.2835106,165.657089,173.3870704,183.6635796,193.8838093,211.2062513,230.1281615,226.9894598,254.849372,193.8037733,193.8040245,250.963212,219.7998969,,,,,,
南非,ZAF,2239.903218,2389.234344,2503.649675,2629.544642,2749.176192,2885.409196,2958.810147,3107.59813,3329.46124,3519.270439,3678.882164,3750.226199,3789.536746,4034.974638,4117.797687,4205.701727,4175.116328,4255.160942,4271.326491,4238.74595,4128.269524,3997.040696,4023.287827,4068.478252,4157.568145,4705.948416,4818.49868,4606.904602,4470.962526,4579.952732,4302.118229,4528.816147,4559.773847,4589.905059,4636.930681,4721.932996,4851.692494,4665.176039,4428.154257,4542.596206,4566.323754,4366.030489,4285.645767,4198.04612,,,,,,
赞比亚,ZMB,1021.247788,1071.387789,1120.022755,1186.72045,1155.103728,1172.150884,1110.912741,1067.615854,1046.118867,1037.284482,1073.26384,1056.51746,1034.88063,993.8003867,948.2680422,900.3821902,883.9205001,933.765186,779.903427,761.8657511,736.7829553,735.7407921,740.6009183,731.4753694,710.4846114,685.5651228,638.2839061,582.5789436,585.6676216,597.5455701,618.6754696,644.1114343,663.4247571,685.1567805,692.7151634,704.5621488,664.1628325,589.5615616,568.4388408,590.5488952,631.7388778,733.2106108,747.0580444,717.3473046,,,,,,
津巴布韦,ZWE,649.9934818,824.1224664,844.2041776,876.899195,948.0645866,1006.679517,919.8809741,857.4731556,894.6901133,944.1691649,946.2474637,936.8906865,882.280327,830.271544,935.8502162,871.6162236,878.8519441,858.1469488,883.7040367,865.3801821,856.0989749,787.2108014,737.2366247,777.5877146,822.9979508,867.3263604,901.3791341,876.3029516,926.8593138,897.8677912,872.0296856,878.345545,879.6367351,855.7467688,891.8829379,871.9512556,760.2040483,627.8901993,585.4570988,606.6439602,636.2489911,608.7616694,628.7462422,609.124652,,,,,,
