"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"瑞士","CHE","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","7248.17741528917","","","","","6742.56502861835","","","","","6452.68869482552","","","","","6431.91861903523","","","","","6321.08383431313","","","","","6172.55091055821","","","","","5876.05252609171","","","","","5699.04580481107","","","","","5545.82976251906","","","","","5350.20183106685","","","","","5051.9822715438","","","","","4780.02423140997","","","",
"海峡群岛","CHI","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"智利","CHL","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","104401.434723445","","","","","95037.7310531008","","","","","87591.8910693386","","","","","81023.3514792072","","","","","75358.2133512785","","","","","69999.6685891397","","","","","64505.2288594499","","","","","59852.9969815829","","","","","56425.4460782179","","","","","53538.3689526824","","","","","50861.0195916073","","","","","47914.4102453461","","","",
"中国","CHN","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","4225.18287096144","","","","","3728.04983102511","","","","","3263.2274978829","","","","","2981.59424667843","","","","","2788.93152097399","","","","","2594.93466539364","","","","","2414.65445462115","","","","","2286.8524276975","","","","","2196.9696969697","","","","","2134.48062615479","","","","","2077.25651496467","","","","","2014.73268801725","","","",
"科特迪瓦","CIV","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","20377.8764788812","","","","","16909.5860892467","","","","","13780.4235489576","","","","","10935.7479267407","","","","","8766.69468342865","","","","","7182.52474157306","","","","","5997.30199459462","","","","","5078.42545546881","","","","","4459.26507202868","","","","","4008.08502314664","","","","","3566.12658691241","","","","","3144.35104281437","","","",
"喀麦隆","CMR","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","50567.4482702413","","","","","45105.9320248648","","","","","39754.3675196624","","","","","34611.4158592043","","","","","29781.3427632919","","","","","25440.1756098979","","","","","21840.8753822853","","","","","19031.7589165533","","","","","16689.4847992723","","","","","14575.3270252243","","","","","12706.3815404295","","","","","11112.888630538","","","",
"刚果（金）","COD","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","56105.5737334151","","","","","48969.9444245542","","","","","42610.8924804085","","","","","37114.7381924306","","","","","32470.7033980555","","","","","28545.4187108623","","","","","24106.7659736855","","","","","20535.1969739516","","","","","18046.3176789548","","","","","15396.8046532291","","","","","13039.5571337541","","","","","11056.6788083333","","","",
"刚果（布）","COG","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","207624.883561721","","","","","182034.804726673","","","","","157837.484269575","","","","","136261.691191725","","","","","117779.818587247","","","","","102242.00129046","","","","","89158.5958725996","","","","","77425.2140440968","","","","","67061.8685007383","","","","","57273.7242858392","","","","","49221.7967419162","","","","","43438.2680575522","","","",
"哥伦比亚","COL","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","125490.561325424","","","","","108128.500817744","","","","","95263.7738426462","","","","","85238.9775074009","","","","","76329.564942119","","","","","68760.1002416477","","","","","62313.770431073","","","","","56860.6510854698","","","","","52476.5981894766","","","","","49042.5701397921","","","","","46553.8021640508","","","","","43856.2020357292","","","",
"科摩罗","COM","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","6085.1309824444","","","","","5558.12876331635","","","","","5016.114267083","","","","","4349.35466450165","","","","","3670.35333268083","","","","","3186.00705700563","","","","","2749.43063873856","","","","","2390.65254853523","","","","","2107.18550256374","","","","","1870.25422989165","","","","","1657.7676776747","","","","","1474.40071754168","","","",
